model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse,id
rdblearn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,6,roc_auc,rtx-pro-6000,False,"{""max_depth"": 2, ""tfm"": ""tabpfn-v2.5""}",31690f4a,r1,0.6646607606359929,,1.3158860820000058,2.8127790829999952,,,,0.7328052501965486,0.640625,0.7331786542923434,0.6646607606359929,,,,,,,,,,,
rdblearn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,6,roc_auc,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2""}",5281e948,r2,0.6647523443189078,,1.655087309999999,2.781429028000005,,,,0.7344959138779822,0.6385416666666667,0.7363636363636363,0.6647523443189078,,,,,,,,,,,
rdblearn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,6,roc_auc,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2.5""}",20d4cc69,r3,0.6668833402579533,,1.121558291999989,2.854121889999988,,,,0.7352368207454747,0.6375,0.7334360554699538,0.6668833402579533,,,,,,,,,,,
rdblearn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,6,roc_auc,rtx-pro-6000,False,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2""}",134708b4,r4,0.6684715353446004,,3.462198338000007,5.159622730999999,,,,0.7290638312806026,0.64375,0.7485294117647059,0.6684715353446004,,,,,,,,,,,
rdblearn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,6,roc_auc,rtx-pro-6000,True,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2.5""}",32d90e6c,r5,0.6711520333811356,0.7212051868802442,1.942782975,4.646118969,2.032438119999995,4.649368568,,0.7373898344002742,0.6416666666666667,0.7337461300309598,0.6711520333811356,0.7776235588986868,0.6727272727272727,0.7549909255898367,0.7212051868802442,,,,,,,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 2, ""tfm"": ""tabpfn-v2""}",61d99e44,default,46.30194950287745,45.01611341827527,12.90354083599999,4.630262689000006,2.739470267999991,3.323367208000008,,,,,,,,,,0.0555221479157143,46.30194950287745,380.1028619835835,0.1579503433222867,45.01611341827527,229.12023585834905,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 2, ""tfm"": ""tabpfn-v2.5""}",31690f4a,r1,45.81078882430068,,1.6139934589999996,3.837308519000004,,,,,,,,,,,,0.0606496136411017,45.81078882430068,379.0696896464656,,,,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2""}",5281e948,r2,46.388562172120885,,3.157968744000016,3.6197784389999854,,,,,,,,,,,,0.0556089047871422,46.388562172120885,380.08540403453287,,,,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2.5""}",20d4cc69,r3,45.81439512660592,,2.07608163499998,3.881526990999987,,,,,,,,,,,,0.0612053962705546,45.81439512660592,378.957531540027,,,,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2""}",134708b4,r4,46.37465023054629,,7.023028019999998,5.595653485000014,,,,,,,,,,,,0.0555821536961673,46.37465023054629,380.090787200083,,,,
rdblearn,rel-trial,study-adverse,REGRESSION,0,6,mae,rtx-pro-6000,True,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2.5""}",32d90e6c,r5,45.5799720149997,44.02670468902726,3.910307152999991,6.517363122000006,4.009220995999982,6.167224734000001,,,,,,,,,,0.0610199656368195,45.5799720149997,378.9949555225189,0.1740219880930837,44.02670468902726,226.9231686723469,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,True,"{""max_depth"": 2, ""tfm"": ""tabpfn-v2""}",61d99e44,default,0.4346051743078831,0.4858332659895385,25.90318473299999,52.20521247800002,15.68943535699998,54.787206587000014,,,,,,,,,,-0.7635067627094729,0.4346051743078831,0.6343637166717688,-0.9666821419737835,0.4858332659895385,0.6748559438892494,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 2, ""tfm"": ""tabpfn-v2.5""}",31690f4a,r1,0.4623516699654511,,16.584064925999996,48.71780524799999,,,,,,,,,,,,-0.8943893313267848,0.4623516699654511,0.6574827906487217,,,,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2""}",5281e948,r2,0.4346051743078831,,15.209368207000011,51.00403447299999,,,,,,,,,,,,-0.7635067627094729,0.4346051743078831,0.6343637166717688,,,,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 3, ""tfm"": ""tabpfn-v2.5""}",20d4cc69,r3,0.4623516699654511,,16.620151781999994,48.63129020299999,,,,,,,,,,,,-0.8943893313267848,0.4623516699654511,0.6574827906487217,,,,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2""}",134708b4,r4,0.4346051743078831,,14.946608629999956,51.64558434100002,,,,,,,,,,,,-0.7635067627094729,0.4346051743078831,0.6343637166717688,,,,
rdblearn,rel-trial,site-success,REGRESSION,0,6,mae,rtx-pro-6000,False,"{""max_depth"": 4, ""tfm"": ""tabpfn-v2.5""}",32d90e6c,r5,0.4623516699654511,,16.788113074000023,48.32131306299999,,,,,,,,,,,,-0.8943893313267848,0.4623516699654511,0.6574827906487217,,,,
graphsage,rel-avito,ad-ctr,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.0434690386140531,0.0405049850871339,194.316174419,0.8131539810000277,6.483288326999968,1.306713883000043,,,,,,,,,,-0.1104828167683376,0.0434690386140531,0.1045376038439466,0.0352120475351415,0.0405049850871339,0.1078033888231733,
graphsage,rel-avito,ad-ctr,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.0399407780900301,,14.721499035999956,0.9987016140000264,,,,,,,,,,,,-0.1012601428534616,0.0399407780900301,0.1041026010035331,,,,
graphsage,rel-avito,ad-ctr,REGRESSION,0,4,mae,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.0347967845701194,0.0389656696429977,16.34419662600004,1.4613978770000244,223.31251945800005,1.3476030629999514,,,,,,,,,,0.0744807212578038,0.0347967845701194,0.0954353684659875,0.0715341164291275,0.0389656696429977,0.1057546451829701,
graphsage,rel-avito,ad-ctr,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.0422073741721198,,12.391730080000002,0.707259104000002,,,,,,,,,,,,-0.0238119445325692,0.0422073741721198,0.1003752675314634,,,,
graphsage,rel-avito,ad-ctr,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.0374180712448702,,9.932224680000049,0.8926953870000034,,,,,,,,,,,,-0.0127897435910488,0.0374180712448702,0.0998334931230596,,,,
graphsage,rel-avito,user-visits,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.6979095071174124,0.6557471134171722,247.120279684,2.0462244789999886,68.77368027199986,2.49300323999978,,0.9535259968418516,0.9034991160479002,0.949303425917813,0.6979095071174124,0.916284709303918,0.8505909380276232,0.9192641340113672,0.6557471134171722,,,,,,,
graphsage,rel-avito,user-visits,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.6639649134879086,,104.91549375800004,3.3892758110000045,,,,0.9466715285920762,0.9034991160479002,0.949303425917813,0.6639649134879086,,,,,,,,,,,
graphsage,rel-avito,user-visits,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.7034786575126188,0.6657582844665231,100.915034337,3.185907855999972,312.37675099499995,4.054487645000108,,0.9546084311112674,0.9034991160479002,0.949303425917813,0.7034786575126188,0.9182082451702837,0.8505909380276232,0.9192641340113672,0.6657582844665231,,,,,,,
graphsage,rel-avito,user-visits,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6426143416040966,,74.23626386500007,2.3850943799999413,,,,0.9384353286301542,0.9034991160479002,0.949303425917813,0.6426143416040966,,,,,,,,,,,
graphsage,rel-avito,user-visits,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.7015283015405425,,83.05690719799998,2.3625021200000447,,,,0.9550013627886385,0.9034991160479002,0.949303425917813,0.7015283015405425,,,,,,,,,,,
graphsage,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.6447246575171529,0.6566490627244818,234.424656132,1.8142775520000216,52.84545378500002,2.782561084999997,,0.070975438293848,0.9648302884388424,0.0,0.6447246575171529,0.0425675270504561,0.984582048504042,0.0,0.6566490627244818,,,,,,,
graphsage,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.645886265286862,,82.41799918499999,3.176002365999977,,,,0.0593938843403015,0.9648302884388424,0.0,0.645886265286862,,,,,,,,,,,
graphsage,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.6528167691318514,0.6086740165127036,75.95062821300002,2.8373441879999746,284.689627925,4.416690291999998,,0.0744830031294283,0.9648302884388424,0.0,0.6528167691318514,0.0375988703454678,0.984582048504042,0.0,0.6086740165127036,,,,,,,
graphsage,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6249572286391122,,55.18374853599994,2.3512192109999432,,,,0.0524479635455921,0.9648302884388424,0.0,0.6249572286391122,,,,,,,,,,,
graphsage,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.648179072933626,,64.93446415899996,1.93364855599998,,,,0.0709285097466307,0.9648302884388424,0.0,0.648179072933626,,,,,,,,,,,
graphsage,rel-f1,driver-position,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,3.634357407926,3.79379823308242,34.30725229699999,0.0357336260000096,4.925088017000007,0.050248689,,,,,,,,,,0.0461946849315748,3.634357407926,4.527726224495177,0.2107465199714164,3.79379823308242,4.628903303360096,
graphsage,rel-f1,driver-position,REGRESSION,0,4,mae,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,3.53513874265458,4.011111710113392,59.470938541,0.3307918609999944,64.752852652,0.4312085750000278,,,,,,,,,,0.122157414137372,3.53513874265458,4.34368789335242,0.1213864133259534,4.011111710113392,4.883923056231346,
graphsage,rel-f1,driver-position,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,3.7162028690457904,,61.72564611999999,0.2717349689999935,,,,,,,,,,,,-0.0016476590492884,3.7162028690457904,4.639891016626382,,,,
graphsage,rel-f1,driver-position,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,3.6367192011637615,,5.780305009999978,0.0386691180000013,,,,,,,,,,,,0.088288077501874,3.6367192011637615,4.426689971276477,,,,
graphsage,rel-f1,driver-position,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,3.688337243487219,,36.42238638200001,0.2257444309999527,,,,,,,,,,,,0.0382841939982996,3.688337243487219,4.54646305733352,,,,
graphsage,rel-f1,driver-dnf,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.654875283446712,0.7023910603620749,36.28336673,0.0494154649999956,7.746085430999983,0.0549019090000229,,0.8771441747684656,0.666077738515901,0.7686658506731946,0.654875283446712,0.8422383365800168,0.7008547008547008,0.8170731707317073,0.7023910603620749,,,,,,,
graphsage,rel-f1,driver-dnf,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.6360907029478458,,96.305081301,0.4519716600000265,,,,0.8703144013476767,0.7791519434628975,0.8758689175769613,0.6360907029478458,,,,,,,,,,,
graphsage,rel-f1,driver-dnf,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.6405351473922902,,101.40462341499996,0.3403500269999995,,,,0.8790296102541418,0.734982332155477,0.8427672955974843,0.6405351473922902,,,,,,,,,,,
graphsage,rel-f1,driver-dnf,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6855782312925169,0.7172351534670375,9.107227919999955,0.0568807059999585,12.48930851099999,0.0648990290000028,,0.8793125755311655,0.7791519434628975,0.8758689175769613,0.6855782312925169,0.8532055999452117,0.688034188034188,0.8083989501312336,0.7172351534670375,,,,,,,
graphsage,rel-f1,driver-dnf,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.6306303854875284,,59.54909694500003,0.3021717719999515,,,,0.868515617572666,0.7791519434628975,0.8758689175769613,0.6306303854875284,,,,,,,,,,,
graphsage,rel-f1,driver-top3,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.6739173281252799,0.7449636810200669,29.922385292,0.0488144449999907,1.6355760779999855,0.0536900509999895,,0.3320254557279362,0.7278911564625851,0.4285714285714285,0.6739173281252799,0.299589295074381,0.8044077134986226,0.3771929824561403,0.7449636810200669,,,,,,,
graphsage,rel-f1,driver-top3,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.7006235329952877,0.7259746028428093,20.350807349000007,0.4584083040000024,25.895948218,0.5149152329999822,,0.366272124610075,0.7976190476190477,0.0,0.7006235329952877,0.2729171366832908,0.8236914600550964,0.0,0.7259746028428093,,,,,,,
graphsage,rel-f1,driver-top3,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.6761570299761697,,19.242511622999984,0.3680744460000085,,,,0.3123938811769419,0.6989795918367347,0.300395256916996,0.6761570299761697,,,,,,,,,,,
graphsage,rel-f1,driver-top3,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6931966816577377,,1.9924794359999964,0.0564663499999937,,,,0.3633649282069159,0.7976190476190477,0.0,0.6931966816577377,,,,,,,,,,,
graphsage,rel-f1,driver-top3,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.6806543512927559,,12.508879963999988,0.2957356680000202,,,,0.3521192744846996,0.7023809523809523,0.4299674267100977,0.6806543512927559,,,,,,,,,,,
graphsage,rel-hm,user-churn,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.7044134281551266,0.6954490975936632,357.47748843700003,2.303336665000017,242.560762612,2.0220477589991788,,0.8999163703418339,0.817558388630545,0.8974665795520449,0.7044134281551266,0.9049787300666984,0.8295675494468656,0.9056155411326136,0.6954490975936632,,,,,,,
graphsage,rel-hm,user-churn,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.6985405863252782,,1063.872608327,10.912843487999908,,,,0.8993312009182907,0.8151679816082344,0.8953603596941416,0.6985405863252782,,,,,,,,,,,
graphsage,rel-hm,user-churn,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.7061055604396979,,1307.004608502,16.28446506099999,,,,0.9018692690579124,0.8164742149537594,0.8979873373605948,0.7061055604396979,,,,,,,,,,,
graphsage,rel-hm,user-churn,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6969125692366768,,275.9078055179998,2.07628839500012,,,,0.8980295779736254,0.8125293902502743,0.8931904442956017,0.6969125692366768,,,,,,,,,,,
graphsage,rel-hm,user-churn,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.7063617251753084,0.6985251634702123,817.526863095,8.262918425999942,862.3593586820002,8.535340032000022,,0.9012594602937684,0.8165134019541251,0.8961243520250833,0.7063617251753084,0.9073548790961674,0.8266443178008716,0.904351814859206,0.6985251634702123,,,,,,,
graphsage,rel-hm,item-sales,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.0647665561172581,0.0556938048237033,391.47677698,3.045826250999994,253.73579502099983,2.9506660529996225,,,,,,,,,,0.1848090005490587,0.0647665561172581,0.5979685198979815,0.2164438513641549,0.0556938048237033,0.5158052868069247,
graphsage,rel-hm,item-sales,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.0669405980613163,,731.2365056180001,10.5230872919999,,,,,,,,,,,,0.1863823715911805,0.0669405980613163,0.5973911823437157,,,,
graphsage,rel-hm,item-sales,REGRESSION,0,4,mae,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.0640493768333044,0.055153198837592,1037.095593294,17.474419752999893,959.330797559,17.764105072000348,,,,,,,,,,0.1884009764844347,0.0640493768333044,0.596649651177386,0.2159671286097599,0.055153198837592,0.5159621732837238,
graphsage,rel-hm,item-sales,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.0653406136871385,,335.0259690390003,3.983576181999979,,,,,,,,,,,,0.1841497837430064,0.0653406136871385,0.5982102492829583,,,,
graphsage,rel-hm,item-sales,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.0658060909128948,,539.3928078520003,8.353959543000201,,,,,,,,,,,,0.1773324037480701,0.0658060909128948,0.6007044218228825,,,,
graphsage,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.6359838991417939,0.6601709587979612,150.068596526,0.1757949069999824,12.000072380000006,0.1701653200000237,,0.7008774447206833,0.6177083333333333,0.7126076742364917,0.6359838991417939,0.7142475136764681,0.6496969696969697,0.7041965199590583,0.6601709587979612,,,,,,,
graphsage,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.6516469426686144,0.6862324894361508,15.836596549000006,0.2069257550000145,139.08659960900002,0.2148260870000058,,0.7111094204435906,0.5989583333333334,0.7428189712758851,0.6516469426686144,0.7414690997027885,0.6351515151515151,0.6759956942949408,0.6862324894361508,,,,,,,
graphsage,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,0.6410902479013935,,17.757270045999974,0.2108299829999964,,,,0.712160777662614,0.603125,0.7249097472924187,0.6410902479013935,,,,,,,,,,,
graphsage,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,0.6307926679443707,,11.12174623499999,0.1811360429999808,,,,0.6814253919086168,0.615625,0.7449896337249482,0.6307926679443707,,,,,,,,,,,
graphsage,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,4,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,0.6456381595700482,,14.812638128999993,0.1949569120000092,,,,0.7193916343764313,0.6260416666666667,0.7179890023566379,0.6456381595700482,,,,,,,,,,,
graphsage,rel-trial,study-adverse,REGRESSION,0,4,mae,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,46.676327126972936,44.31526051537934,177.073840942,0.2865434610000079,161.33451562700003,0.258449421000023,,,,,,,,,,0.0667466520842507,46.676327126972936,377.8374737165512,0.1854761688723956,44.31526051537934,225.3442567040549,
graphsage,rel-trial,study-adverse,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,49.09586446064921,,55.90628518099999,0.3954568990000098,,,,,,,,,,,,0.0360710186267204,49.09586446064921,383.9969452301788,,,,
graphsage,rel-trial,study-adverse,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030037592231, ""num_layers"": 3, ""num_neighbors"": 128}",a3fb7076,r2,47.61594852741323,,61.147365476,0.4159973829999899,,,,,,,,,,,,0.0424769076791584,47.61594852741323,382.7188727298461,,,,
graphsage,rel-trial,study-adverse,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.00648886485, ""num_layers"": 2, ""num_neighbors"": 256}",a84fbc8f,r3,48.71172577917195,,38.89048574399999,0.2838087520000272,,,,,,,,,,,,0.0554174361498088,48.71172577917195,380.1239318999996,,,,
graphsage,rel-trial,study-adverse,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0030197929882, ""num_layers"": 3, ""num_neighbors"": 64}",93f9135d,r4,48.53508065519098,,49.87546720100005,0.364356846000021,,,,,,,,,,,,0.0428876935047919,48.53508065519098,382.636769042371,,,,
graphsage,rel-trial,site-success,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_layers"": 2, ""num_neighbors"": 128}",9d82b67c,default,0.3945221270844096,0.3615398835557256,206.795797544,0.6956506550000086,70.14287057399997,0.7778786750000108,,,,,,,,,,-0.4891455551976928,0.3945221270844096,0.5829326019433391,-0.389609729871071,0.3615398835557256,0.567270779536835,
graphsage,rel-trial,site-success,REGRESSION,0,4,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0018735112039, ""num_layers"": 3, ""num_neighbors"": 64}",2afeada9,r1,0.4068065116327542,,228.939403418,1.9823019680000016,,,,,,,,,,,,-0.398364111803781,0.4068065116327542,0.5648848209883841,,,,
